_nwb_path,subject_id,transition_id,transition_order,effect_direction_multiplier,latency_direction_multiplier,included_in_transition_analysis,condition,real_pre_response_probability,real_pre_median_response_latency_seconds,real_pre_n_trials,real_pre_n_latency_responses,real_post_response_probability,real_post_median_response_latency_seconds,real_post_n_trials,real_post_n_latency_responses,pseudo_pre_response_probability,pseudo_pre_median_response_latency_seconds,pseudo_pre_n_trials,pseudo_pre_n_latency_responses,pseudo_post_response_probability,pseudo_post_median_response_latency_seconds,pseudo_post_n_trials,pseudo_post_n_latency_responses,real_step,pseudo_step,real_latency_step_seconds,pseudo_latency_step_seconds,n_real_window_trials,n_pseudo_window_trials,n_real_window_latency_responses,n_pseudo_window_latency_responses,pseudo_controlled_step,pseudo_controlled_latency_step_seconds,n_controlled_window_trials,n_controlled_window_latency_responses,real_step_estimable,pseudo_step_estimable,controlled_step_estimable,real_latency_estimable,pseudo_latency_estimable,controlled_latency_estimable
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.17222222222222228,0.08333333333333337,,,31,19,0,0,-0.25555555555555565,,50,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,reward_restoration,2,1.0,-1.0,true,catch,0.0,,7,0,0.4,0.5040350000001581,5,2,0.0,,6,0,0.0,,6,0,0.4,0.0,,,12,12,2,0,0.4,,24,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,reward_restoration,2,1.0,-1.0,true,go,0.0,,10,0,0.75,0.496494999999868,8,6,0.45454545454545453,0.562689999999975,11,5,0.07142857142857142,0.4977400000000216,14,1,0.75,-0.3831168831168831,,0.06494999999995343,18,25,6,6,1.133116883116883,,43,12,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.35,-0.3831168831168831,,,30,37,0,0,0.733116883116883,,67,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,7,0,0.0,,6,0,0.0,,10,0,0.0,,5,0,-0.0,-0.0,,,13,15,0,0,0.0,,28,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_withdrawal,1,-1.0,1.0,true,go,0.38461538461538464,0.5296700000000101,13,5,0.1,0.6793999999999869,10,1,0.5714285714285714,0.5217350000000351,7,4,0.8,0.5466099999999301,10,8,0.2846153846153846,-0.22857142857142865,0.14972999999997683,0.024874999999894953,23,17,6,12,0.5131868131868133,0.12485500000008187,40,18,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2846153846153846,-0.22857142857142865,,,36,32,0,0,0.5131868131868133,,68,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.0,,4,0,0.125,0.4297399999998106,8,1,0.0,,7,0,0.0,-0.125,,,12,15,0,1,0.125,,27,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_restoration,2,1.0,-1.0,true,go,0.1,0.6629900000002635,10,1,0.45454545454545453,0.4137399999999616,11,5,0.0,,11,0,0.0,,14,0,0.3545454545454545,0.0,0.24925000000030195,,21,25,6,0,0.3545454545454545,,46,6,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/79f/491/79f49133-ebbc-4302-9892-e200c2fad8e2,615048,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.3545454545454545,0.125,,,33,40,0,0,0.2295454545454545,,73,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,5,0,0.0,,5,0,0.5,0.5128399999999829,4,2,0.0,,7,0,-0.0,0.5,,,10,11,0,2,-0.5,,21,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_withdrawal,1,-1.0,1.0,true,go,0.45454545454545453,0.5309599999999364,11,5,0.4,0.49565499999994245,10,4,0.5,0.5798849999999334,8,4,0.7,0.5459399999999732,10,7,0.05454545454545451,-0.19999999999999996,-0.035304999999993925,-0.033944999999960146,21,18,9,11,0.25454545454545446,-0.0013600000000337786,39,20,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.05454545454545451,-0.7,,,31,29,0,0,0.7545454545454544,,60,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.0,,3,0,0.0,,5,0,0.0,,8,0,0.0,0.0,,,11,13,0,0,0.0,,24,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_restoration,2,1.0,-1.0,true,go,0.14285714285714285,0.4791099999997641,7,1,0.5,0.546730000000025,6,3,0.15384615384615385,0.5043749999998681,13,2,0.0,,10,0,0.35714285714285715,-0.15384615384615385,-0.06762000000026092,,13,23,4,2,0.510989010989011,,36,6,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.35714285714285715,-0.15384615384615385,,,24,36,0,0,0.510989010989011,,60,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.14285714285714285,0.42919999999980973,7,1,0.0,,2,0,0.0,,5,0,-0.14285714285714285,-0.0,,,13,7,1,0,-0.14285714285714285,,20,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_withdrawal,1,-1.0,1.0,true,go,0.42857142857142855,0.5466800000000376,7,3,0.3,0.47907999999983986,10,3,0.8333333333333334,0.4966800000000262,6,5,0.7777777777777778,0.49716000000000804,9,7,0.12857142857142856,0.05555555555555558,-0.06760000000019772,0.0004799999999818283,17,15,6,12,0.07301587301587298,-0.06808000000017955,32,18,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2714285714285714,0.05555555555555558,,,30,22,0,0,0.21587301587301583,,52,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.0,,3,0,0.2,0.5128699999997934,5,1,0.0,,7,0,0.0,-0.2,,,8,12,0,1,0.2,,20,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_restoration,2,1.0,-1.0,true,go,0.14285714285714285,0.19563000000016473,7,1,0.4,0.546179999999822,10,4,0.16666666666666666,0.6292799999998806,12,2,0.125,0.7294499999998152,8,1,0.2571428571428572,-0.04166666666666666,-0.3505499999996573,-0.10016999999993459,17,20,5,3,0.29880952380952386,-0.2503799999997227,37,8,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2571428571428572,0.15833333333333335,,,25,32,0,0,0.09880952380952385,,57,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.0,,6,0,0.0,,4,0,0.2,0.19576999999992495,5,1,-0.0,-0.2,,,12,9,0,1,0.2,,21,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_withdrawal,1,-1.0,1.0,true,go,0.7777777777777778,0.5132899999999836,9,7,0.6666666666666666,0.5461249999999609,12,8,0.9090909090909091,0.4552500000000066,11,10,1.0,0.47998999999992975,11,11,0.11111111111111116,-0.09090909090909094,0.0328349999999773,0.024739999999923157,21,22,15,21,0.2020202020202021,0.008095000000054142,43,36,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.11111111111111116,0.10909090909090907,,,33,31,0,0,0.0020202020202020887,,64,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_restoration,2,1.0,-1.0,true,catch,0.16666666666666666,0.32975000000033106,6,1,0.5,0.47836000000006607,2,1,0.0,,5,0,0.0,,9,0,0.33333333333333337,0.0,-0.148609999999735,,8,14,2,0,0.33333333333333337,,22,2,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_restoration,2,1.0,-1.0,true,go,0.0,,12,0,1.0,0.3460949999998775,2,2,0.0,,11,0,0.07692307692307693,0.5794499999999516,13,1,1.0,0.07692307692307693,,,14,24,2,1,0.9230769230769231,,38,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6666666666666666,0.07692307692307693,,,22,38,0,0,0.5897435897435898,,60,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,5,0,0.0,,8,0,0.0,,8,0,0.2,0.5466099999999869,5,1,-0.0,-0.2,,,13,13,0,1,0.2,,26,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.5049399999999764,10,10,0.6,0.5461450000000241,10,6,0.5555555555555556,0.5132000000000403,9,5,0.9166666666666666,0.53024999999991,12,11,0.4,-0.36111111111111105,0.041205000000047676,0.01704999999986967,20,21,16,16,0.7611111111111111,0.024155000000178006,41,32,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.4,-0.16111111111111104,,,33,34,0,0,0.5611111111111111,,67,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_restoration,2,1.0,-1.0,true,catch,0.0,,6,0,0.0,,4,0,0.14285714285714285,0.7297799999998915,7,1,0.0,,6,0,0.0,-0.14285714285714285,,,10,13,0,1,0.14285714285714285,,23,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_restoration,2,1.0,-1.0,true,go,0.1,0.3957700000000841,10,1,0.7777777777777778,0.5140899999996691,9,7,0.3333333333333333,0.5456550000000107,12,4,0.3,0.5960500000001048,10,3,0.6777777777777778,-0.033333333333333326,-0.11831999999958498,-0.050395000000094115,19,22,8,7,0.7111111111111111,-0.06792499999949086,41,15,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6777777777777778,0.10952380952380952,,,29,35,0,0,0.5682539682539682,,64,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,5,0,0.16666666666666666,0.5293899999999212,6,1,0.3333333333333333,0.47117000000000075,6,2,0.0,,6,0,-0.16666666666666666,0.3333333333333333,,,11,12,1,2,-0.5,,23,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_withdrawal,1,-1.0,1.0,true,go,0.8333333333333334,0.4798299999999358,12,10,0.4,0.5961549999999534,10,4,0.8888888888888888,0.4216100000000438,9,8,0.875,0.46245999999996457,8,7,0.43333333333333335,0.01388888888888884,0.11632500000001755,0.04084999999992078,22,17,14,15,0.4194444444444445,0.07547500000009677,39,29,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6,-0.3194444444444445,,,33,29,0,0,0.9194444444444445,,62,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_restoration,2,1.0,-1.0,true,catch,0.0,,9,0,0.0,,2,0,0.0,,7,0,0.16666666666666666,0.21273999999993976,6,1,0.0,0.16666666666666666,,,11,13,0,1,-0.16666666666666666,,24,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_restoration,2,1.0,-1.0,true,go,0.09090909090909091,0.5968400000001566,11,1,1.0,0.5464899999997215,7,7,0.08333333333333333,0.22969999999986612,12,1,0.07692307692307693,0.6462100000001101,13,1,0.9090909090909091,-0.006410256410256401,0.0503500000004351,-0.41651000000024396,18,25,8,2,0.9155011655011654,0.46686000000067907,43,10,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.9090909090909091,-0.17307692307692307,,,29,38,0,0,1.082167832167832,,67,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,4,0,0.14285714285714285,0.4957999999999174,7,1,0.2,0.5124200000000201,5,1,0.4,0.31246000000004415,5,2,-0.14285714285714285,-0.2,,-0.19995999999997593,11,10,1,3,0.05714285714285716,,21,4,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_withdrawal,1,-1.0,1.0,true,go,0.375,0.6289799999999559,8,3,0.3,0.5122099999999818,10,3,0.875,0.5467499999999745,8,7,0.375,0.6298699999998689,8,3,0.07500000000000001,0.5,-0.11676999999997406,0.08311999999989439,18,16,6,10,-0.425,-0.19988999999986845,34,16,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.21785714285714286,0.7,,,29,26,0,0,-0.48214285714285715,,55,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_restoration,2,1.0,-1.0,true,catch,0.0,,4,0,0.25,0.29563999999982116,4,1,0.16666666666666666,0.3122699999998986,6,1,0.0,,7,0,0.25,-0.16666666666666666,,,8,13,1,1,0.41666666666666663,,21,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_restoration,2,1.0,-1.0,true,go,0.0,,12,0,0.7777777777777778,0.5632900000000518,9,7,0.18181818181818182,0.5459649999999101,11,2,0.08333333333333333,0.5122000000001208,12,1,0.7777777777777778,-0.0984848484848485,,0.033764999999789325,21,23,7,3,0.8762626262626263,,44,10,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.5277777777777778,0.06818181818181816,,,29,36,0,0,0.45959595959595967,,65,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_withdrawal,1,-1.0,1.0,true,catch,0.3333333333333333,0.16186999999990803,3,1,0.0,,4,0,0.2,0.6464599999999336,5,1,0.16666666666666666,0.17901999999992313,6,1,0.3333333333333333,0.033333333333333354,,-0.4674400000000105,7,11,1,2,0.29999999999999993,,18,3,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_withdrawal,1,-1.0,1.0,true,go,0.8571428571428571,0.42992999999989934,7,6,0.5,0.6153999999999087,2,1,0.8888888888888888,0.5214399999999841,9,8,0.875,0.49667999999996937,8,7,0.3571428571428571,0.01388888888888884,0.18547000000000935,-0.02476000000001477,9,17,7,15,0.34325396825396826,0.21023000000002412,26,22,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.02380952380952378,-0.019444444444444514,,,16,28,0,0,0.04325396825396832,,44,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_restoration,2,1.0,-1.0,true,catch,0.14285714285714285,0.4472099999998136,7,1,0.3333333333333333,0.1956599999998616,3,1,0.25,0.4128399999999601,4,1,0.0,,4,0,0.19047619047619047,-0.25,0.251549999999952,,10,8,2,1,0.44047619047619047,,18,3,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_restoration,2,1.0,-1.0,true,go,0.5555555555555556,0.2290100000000166,9,5,0.75,0.6290799999997034,4,3,0.1111111111111111,0.6126199999998789,9,1,0.2857142857142857,0.5046399999998812,7,2,0.19444444444444442,0.1746031746031746,-0.40006999999968684,0.10797999999999774,13,16,8,3,0.019841269841269826,-0.5080499999996846,29,11,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.003968253968253954,0.4246031746031746,,,23,24,0,0,-0.42063492063492064,,47,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_withdrawal,1,-1.0,1.0,true,catch,0.16666666666666666,0.17898999999988519,6,1,0.125,0.2956899999999223,8,1,0.16666666666666666,0.34593999999992775,6,1,0.0,,4,0,0.04166666666666666,0.16666666666666666,0.11670000000003711,,14,10,2,1,-0.125,,24,3,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_withdrawal,1,-1.0,1.0,true,go,0.8571428571428571,0.5800549999999589,7,6,0.5454545454545454,0.6540950000000976,11,6,0.75,0.39655500000000643,8,6,0.75,0.48002999999994245,8,6,0.3116883116883117,-0.0,0.07404000000013866,0.08347499999993602,18,16,12,12,0.3116883116883117,-0.009434999999797355,34,24,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.27002164502164505,-0.16666666666666666,,,32,26,0,0,0.4366883116883117,,58,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_restoration,2,1.0,-1.0,true,catch,0.0,,3,0,0.6666666666666666,0.25432500000010805,3,2,0.3333333333333333,0.44468000000006214,3,1,0.14285714285714285,0.27917999999999665,7,1,0.6666666666666666,-0.19047619047619047,,0.16550000000006548,6,10,2,2,0.8571428571428571,,16,4,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_restoration,2,1.0,-1.0,true,go,0.2,0.37085999999976593,10,2,0.75,0.413300000000163,4,3,0.2857142857142857,0.429224999999974,7,2,0.0,,7,0,0.55,-0.2857142857142857,-0.04244000000039705,,14,14,5,2,0.8357142857142857,,28,7,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.11666666666666659,-0.09523809523809523,,,20,24,0,0,-0.021428571428571352,,44,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.0,,6,0,0.4,0.5290099999999995,5,2,0.0,,8,0,-0.0,0.4,,,12,13,0,2,-0.4,,25,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_withdrawal,1,-1.0,1.0,true,go,0.8888888888888888,0.47172999999997955,9,8,0.6,0.5293950000000223,10,6,0.4444444444444444,0.5547700000000191,9,4,0.7,0.6464899999999716,10,7,0.28888888888888886,-0.25555555555555554,0.05766500000004271,0.0917199999999525,19,19,14,11,0.5444444444444444,-0.034054999999909796,38,25,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.28888888888888886,-0.6555555555555556,,,31,32,0,0,0.9444444444444444,,63,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.25,0.34576000000015483,4,1,0.3333333333333333,0.3886499999999842,6,2,0.0,,4,0,0.25,-0.3333333333333333,,,9,10,1,2,0.5833333333333333,,19,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_restoration,2,1.0,-1.0,true,go,0.375,0.4459900000001653,8,3,0.8,0.5132350000001225,5,4,0.3333333333333333,0.39566499999989446,6,2,0.3333333333333333,0.46234000000004016,6,2,0.42500000000000004,0.0,-0.06724499999995714,-0.0666750000001457,13,12,7,4,0.42500000000000004,-0.0005699999998114436,25,11,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.17500000000000004,0.3333333333333333,,,22,22,0,0,-0.15833333333333321,,44,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,2,0,0.2,0.42939000000001215,5,1,0.5,0.3123449999999366,4,2,1.0,0.34576999999995905,2,2,-0.2,-0.5,,0.033425000000022465,7,6,1,4,0.3,,13,5,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.3380299999998897,6,6,1.0,0.38726999999994405,6,6,0.75,0.37976000000003296,4,3,1.0,0.34868999999991956,3,3,-0.0,-0.25,0.04924000000005435,-0.031070000000113396,12,7,12,6,0.25,0.08031000000016775,19,18,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2,0.25,,,19,13,0,0,-0.04999999999999999,,32,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,reward_restoration,2,1.0,-1.0,true,catch,0.0,,10,0,0.0,,3,0,0.0,,7,0,0.0,,8,0,0.0,0.0,,,13,15,0,0,0.0,,28,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,reward_restoration,2,1.0,-1.0,true,go,0.2,0.445884999999862,10,2,0.8,0.3217899999999645,5,4,0.16666666666666666,0.3636099999999942,12,2,0.25,0.4123699999997825,12,3,0.6000000000000001,0.08333333333333334,0.12409499999989748,-0.048759999999788306,15,24,6,5,0.5166666666666667,0.1728549999996858,39,11,true,true,true,true,true,true
